decision_id,decision_date,year,document_category,topic_cluster,topic_label,topic_subtitle,sanction_strength,monetary_amount,factor_고유식별정보_포함_여부,factor_고의_또는_중과실,factor_공표_또는_시정명령_여부,factor_국외이전_고지_동의_여부,factor_금전_제재_여부,factor_내부통제_및_안전조치_수준,factor_동의_적법성,factor_민감정보_포함_여부,factor_반복성,factor_사후_시정_노력,factor_수집_이용_목적_명확성,factor_위반_기간,factor_정보주체_규모,factor_제3자_제공_또는_위탁_구조,factor_피해_발생_또는_위험_발생,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied
8241,2022-09-08,2022,privacy_impact_review,29.0,연구·데이터·SW법령 침해평가,연구개발·데이터·SW 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8243,2022-12-14,2022,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,3600000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
8245,2022-12-14,2022,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,3000000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
8247,2022-12-14,2022,enforcement,-1.0,,,4,3000000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
8249,2022-12-14,2022,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,3000000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
825,2020-11-25,2020,privacy_impact_review,7.0,지방세·지방재정 법령 개인정보 평가,지방세 및 지방행정 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8251,2022-12-14,2022,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,6600000.0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
8253,2022-12-14,2022,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,3600000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0
8255,2022-09-28,2022,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
8257,2022-09-28,2022,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,3600000.0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
8259,2022-06-08,2022,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,7800000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
8261,2022-06-08,2022,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,6000000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
8263,2023-04-26,2023,privacy_impact_review,-1.0,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8265,2023-02-08,2023,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,4,6000000.0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
8267,2022-12-14,2022,enforcement,8.0,개인정보 유출·동의위반 시정조치,유출·침해와 동의·고지 위반 등 복합 위반행위 시정 결정,4,3600000.0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
8269,2023-03-22,2023,enforcement,8.0,개인정보 유출·동의위반 시정조치,유출·침해와 동의·고지 위반 등 복합 위반행위 시정 결정,4,,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
827,2020-12-23,2020,privacy_impact_review,42.0,법무·사법 법령 침해평가,사법·수사·교정 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8271,2023-03-22,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,10200000.0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
8273,2023-03-22,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,98000000.0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
8275,2023-03-22,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,6000000.0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
8277,2023-03-22,2023,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,12000000.0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0
8279,2023-06-14,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,6600000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
8281,2023-06-14,2023,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,9600000.0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0
8283,2023-05-26,2023,privacy_impact_review,48.0,행정안전부 소관 법령 침해평가,주민등록법·인감증명법 등 행안부 법령 개인정보 침해요인 평가,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8285,2023-03-22,2023,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
8287,2021-06-23,2021,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,14000000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
8289,2023-06-27,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,6600000.0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0
829,2020-12-09,2020,privacy_impact_review,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8291,2023-07-12,2023,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,2,,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
8293,2023-07-12,2023,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
8295,2023-07-12,2023,enforcement,-1.0,,,4,3000000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
8297,2023-07-12,2023,privacy_impact_review,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8299,2023-07-12,2023,enforcement,1.0,법규위반 시정조치 결정,유출·동의위반·목적외 이용·처리위탁 관련 시정조치,4,1000000.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
83,2022-04-27,2022,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,1,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
8301,2023-07-12,2023,enforcement,1.0,법규위반 시정조치 결정,유출·동의위반·목적외 이용·처리위탁 관련 시정조치,4,1000000.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
8303,2023-07-12,2023,enforcement,1.0,법규위반 시정조치 결정,유출·동의위반·목적외 이용·처리위탁 관련 시정조치,4,1000000.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
8305,2023-07-12,2023,enforcement,1.0,법규위반 시정조치 결정,유출·동의위반·목적외 이용·처리위탁 관련 시정조치,4,1000000.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
8307,2023-07-12,2023,enforcement,1.0,법규위반 시정조치 결정,유출·동의위반·목적외 이용·처리위탁 관련 시정조치,4,1000000.0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
8309,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
831,2020-12-23,2020,privacy_impact_review,22.0,해양수산 법령 개인정보 평가,해양·수산 관련 법령 제·개정안 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8311,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8313,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8315,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8317,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8319,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8321,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8323,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8325,2022-06-14,2022,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,3600000.0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0
8327,2023-07-12,2023,enforcement,-1.0,,,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8329,2023-06-14,2023,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,4200000.0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
833,2022-06-08,2022,privacy_impact_review,38.0,중소기업·산업진흥 법령 개인정보 평가,중소기업·벤처·산업육성 법령안의 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8331,2023-07-26,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,3600000.0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
8333,2023-06-14,2023,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,11000000.0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
8335,2023-07-26,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,1,,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
8337,2023-06-28,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,11400000.0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
8339,2023-07-26,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,4200000.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0
8341,2023-07-26,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,4200000.0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
8343,2023-11-08,2023,privacy_impact_review,3.0,산림·자연 법령 개인정보평가,산림·야생생물·공원 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8345,2023-11-08,2023,privacy_impact_review,3.0,산림·자연 법령 개인정보평가,산림·야생생물·공원 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8347,2023-11-08,2023,privacy_impact_review,2.0,문화재 법령 개인정보 침해평가,문화재 관련 법령 개정안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8349,2023-11-08,2023,privacy_impact_review,3.0,산림·자연 법령 개인정보평가,산림·야생생물·공원 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
835,2022-06-08,2022,privacy_impact_review,42.0,법무·사법 법령 침해평가,사법·수사·교정 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8351,2023-10-25,2023,privacy_impact_review,17.0,공정거래·소비자보호 법령 개인정보 평가,공정거래 및 소비자보호 관련 법령 개정안의 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8353,2023-11-22,2023,privacy_impact_review,27.0,출입국·국적 법령 침해평가,출입국·국적·재외국민 관련 법령안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8355,2023-11-22,2023,privacy_impact_review,3.0,산림·자연 법령 개인정보평가,산림·야생생물·공원 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8357,2023-10-11,2023,data_provision_request,3.0,공공기관 간 목적 외 개인정보 제공,행정·단속·조사 목적의 보유 개인정보 제공 요청 심의,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8359,2023-11-22,2023,privacy_impact_review,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8361,2023-11-22,2023,privacy_impact_review,41.0,형사·피해자보호법령 개인정보 평가,성폭력·인신매매 등 형사·피해자보호 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8363,2023-10-11,2023,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,7996000.0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
8365,2023-11-22,2023,privacy_impact_review,2.0,문화재 법령 개인정보 침해평가,문화재 관련 법령 개정안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8367,2023-11-22,2023,privacy_impact_review,7.0,지방세·지방재정 법령 개인정보 평가,지방세 및 지방행정 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8369,2023-11-22,2023,privacy_impact_review,2.0,문화재 법령 개인정보 침해평가,문화재 관련 법령 개정안의 개인정보 침해요인 평가 결정,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
837,2022-06-08,2022,privacy_impact_review,35.0,장애인·영유아 법령 침해평가,사회적 약자 보호 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8371,2023-12-13,2023,privacy_impact_review,29.0,연구·데이터·SW법령 침해평가,연구개발·데이터·SW 관련 법령 개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8373,2023-10-11,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,1200000.0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
8375,2023-10-11,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,224000000.0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
8377,2023-12-13,2023,privacy_impact_review,44.0,경찰·안보 법령 개인정보 평가,경찰·방첩·사이버안보 관련 법령안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8379,2023-11-22,2023,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,227898000.0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0
8381,2023-12-13,2023,privacy_impact_review,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8383,2023-12-13,2023,privacy_impact_review,25.0,농식품 분야 법령 개인정보 침해평가,농업·식품·바이오 관련 시행령·규칙 제정안의 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8385,2023-12-13,2023,privacy_impact_review,6.0,금융 법령 개인정보 침해평가,금융·신용 분야 법령 개정안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8387,2023-12-13,2023,privacy_impact_review,25.0,농식품 분야 법령 개인정보 침해평가,농업·식품·바이오 관련 시행령·규칙 제정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8389,2023-11-22,2023,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,2,,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
839,2022-06-08,2022,privacy_impact_review,31.0,소방·재난안전 법령 침해평가,소방·재난안전 분야 법령 제·개정안 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8391,2023-11-22,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,2,,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
8393,2023-12-27,2023,privacy_impact_review,37.0,보건복지 법령 개인정보 침해평가,사회복지·연금·의료 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8395,2023-12-13,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,3600000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
8397,2023-12-13,2023,enforcement,8.0,개인정보 유출·동의위반 시정조치,유출·침해와 동의·고지 위반 등 복합 위반행위 시정 결정,4,1800000.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
8399,2023-12-13,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,4500000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
8401,2023-12-13,2023,enforcement,8.0,개인정보 유출·동의위반 시정조치,유출·침해와 동의·고지 위반 등 복합 위반행위 시정 결정,4,3600000.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
8403,2024-01-10,2024,privacy_impact_review,48.0,행정안전부 소관 법령 침해평가,주민등록법·인감증명법 등 행안부 법령 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8405,2023-12-13,2023,enforcement,8.0,개인정보 유출·동의위반 시정조치,유출·침해와 동의·고지 위반 등 복합 위반행위 시정 결정,4,3000000.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
8407,2023-12-13,2023,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,6300000.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
8409,2024-01-10,2024,privacy_impact_review,15.0,조세·세무 법령 개인정보 침해평가,국세·관세 등 조세 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
841,2022-06-08,2022,privacy_impact_review,31.0,소방·재난안전 법령 침해평가,소방·재난안전 분야 법령 제·개정안 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8411,2023-12-13,2023,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,5400000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
8413,2023-12-13,2023,enforcement,9.0,개인정보 복합위반 시정조치,유출·동의·안전조치·권리보장 위반에 대한 시정명령,4,600000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
8415,2023-12-13,2023,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,6300000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
8417,2024-01-10,2024,enforcement,9.0,개인정보 복합위반 시정조치,유출·동의·안전조치·권리보장 위반에 대한 시정명령,4,4200000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
8419,2024-01-10,2024,enforcement,9.0,개인정보 복합위반 시정조치,유출·동의·안전조치·권리보장 위반에 대한 시정명령,4,4200000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
8421,2024-01-10,2024,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8423,2023-12-27,2023,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,7200000.0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
8425,2023-12-27,2023,enforcement,9.0,개인정보 복합위반 시정조치,유출·동의·안전조치·권리보장 위반에 대한 시정명령,4,2700000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
8427,2023-12-27,2023,enforcement,9.0,개인정보 복합위반 시정조치,유출·동의·안전조치·권리보장 위반에 대한 시정명령,4,1800000.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
8429,2024-01-10,2024,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,7500000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
843,2021-01-27,2021,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,3,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8431,2023-12-27,2023,enforcement,8.0,개인정보 유출·동의위반 시정조치,유출·침해와 동의·고지 위반 등 복합 위반행위 시정 결정,4,4000000.0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0
8433,2023-12-27,2023,enforcement,10.0,개인정보 법규 위반 시정조치,유출·동의 위반 등 복합 위반에 대한 시정조치,4,600000.0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
8435,2023-12-27,2023,other,-1.0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8437,2023-12-27,2023,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
8439,2023-12-13,2023,privacy_impact_review,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8441,2023-12-27,2023,privacy_impact_review,42.0,법무·사법 법령 침해평가,사법·수사·교정 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8443,2023-12-27,2023,privacy_impact_review,6.0,금융 법령 개인정보 침해평가,금융·신용 분야 법령 개정안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8445,2023-12-27,2023,privacy_impact_review,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8447,2023-12-27,2023,privacy_impact_review,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8449,2024-01-10,2024,privacy_impact_review,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
845,2022-06-08,2022,privacy_impact_review,31.0,소방·재난안전 법령 침해평가,소방·재난안전 분야 법령 제·개정안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8451,2024-01-10,2024,privacy_impact_review,17.0,공정거래·소비자보호 법령 개인정보 평가,공정거래 및 소비자보호 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8453,2024-01-10,2024,privacy_impact_review,6.0,금융 법령 개인정보 침해평가,금융·신용 분야 법령 개정안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
